EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
505,4.2,R,90.0,130.3377693,770.0,0.003873596
654,5.5,S,81.0,196.5195249,804.0,0.042068634
9242,6.3,N,53.0,50.0,539.0,2.987774639
695,4.7,N,41.0,74.47190079,836.0,0.114866247
552,4.1,S,79.0,93.482003,488.0,0.042413667
255,4.8,S,81.0,74.07368962,366.0,0.160231183
8458,4.4,N,50.0,103.0,286.0,0.033073818
225,4.8,N,38.0,191.8328512,445.0,0.007542003
9248,4.4,S,77.0,128.0,1380.0,0.014518279
8638,5.1,N,47.0,191.0,358.0,0.024637
265,4.8,S,83.0,117.3061088,193.0,0.153161995
623,5.2,S,67.0,63.95071304,340.0,0.271308626
436,4.1,N,49.0,54.90271926,131.0,0.065417101
659,5.2,N,33.0,192.0688665,192.0,0.178966833
455,4.8,N,52.0,93.19526692,404.0,0.159637982
8878,4.6,N,53.0,47.0,567.0,0.111572509
613,4.0,N,67.0,36.32801107,238.0,0.042466952
153,4.9,S,66.0,109.2554332,225.0,0.496918298
470,4.0,S,69.0,69.34690457,313.0,0.023175655
426,3.9,S,73.0,18.80081518,366.0,0.201046557
562,4.8,S,89.0,182.5608894,186.0,0.103810186
105,5.1,N,49.0,193.2147925,771.0,0.026726055
598,4.3,S,89.0,162.6305737,721.0,0.011135462
8721,4.9,S,66.0,187.0,731.0,0.034356821
561,4.2,S,76.0,143.8216964,309.0,0.007817465
683,4.0,S,86.0,94.20139762,315.0,0.029515003
575,4.2,S,52.0,42.68680386,229.0,0.108578314
9221,4.5,S,83.0,90.0,428.0,0.070519859
334,3.7,S,86.0,54.88630948,660.0,0.011280003
210,3.8,N,39.0,67.88589462,289.0,0.030795346
418,5.0,N,34.0,86.43332272,271.0,0.125819131
288,3.8,N,52.0,32.68952744,390.0,0.045573929
623,5.2,S,67.0,133.6326552,343.0,0.130272333
280,4.2,R,57.0,72.62140039,190.0,0.096105667
277,4.2,S,67.0,20.81033337,348.0,0.908264943
287,3.6,S,53.0,92.99087572,469.0,0.039728
213,5.1,N,27.0,172.0097544,390.0,0.024890747
9227,5.1,N,45.0,47.0,344.0,0.867797178
624,4.2,S,82.0,175.2667755,894.0,0.003073132
571,4.0,S,62.0,92.84762491,171.0,0.017721251
229,4.0,N,41.0,144.4287788,312.0,0.023188956
512,4.1,N,52.0,171.8245166,732.0,0.002483052
576,4.5,S,89.0,131.7713163,530.0,0.014624871
403,4.4,N,35.0,58.76206677,1323.0,0.018673771
225,4.8,N,38.0,84.25624633,356.0,0.113673734
304,4.5,N,45.0,142.9576173,414.0,0.03348711
503,4.0,N,50.0,96.37570004,558.0,0.013273346
279,4.1,S,87.0,84.16109513,284.0,0.014019339
8553,4.2,S,88.0,64.0,347.0,0.020446093
291,4.0,S,63.0,33.90339615,558.0,0.090806667
348,3.6,S,90.0,173.6152299,709.0,0.002660292
8674,5.2,N,39.0,171.0,226.0,0.154642759
61,4.7,S,48.0,157.8102409,328.0,0.021449789
47,5.6,S,79.0,61.88692734,375.0,1.069000184
73,5.9,N,46.0,137.8476473,370.0,3.880107252
56,5.0,S,57.0,139.536428,328.0,0.168739996
512,4.1,N,52.0,88.39957007,236.0,0.016329249
739,4.5,S,82.0,66.96808274,510.0,0.055629692
8878,4.6,N,53.0,114.0,732.0,0.006292997
247,4.8,N,44.0,54.74244969,337.0,0.068585528
174,3.7,S,77.0,91.93224566,597.0,0.027047288
559,4.4,S,88.0,149.0199027,391.0,0.018543524
185,4.3,S,90.0,39.75799548,429.0,0.012451187
438,5.0,N,38.0,63.60408912,248.0,0.13888106
498,4.2,S,72.0,26.96590217,361.0,0.56124279
73,5.9,N,46.0,145.0347668,570.0,0.461091351
83,4.5,S,58.0,69.35583997,300.0,0.077793323
436,4.1,N,49.0,82.88792249,387.0,0.045360091
397,4.7,N,48.0,104.266657,580.0,0.094514345
366,6.3,N,42.0,161.36,238.0,0.973291685
352,5.0,N,51.0,89.15504253,371.0,0.094729276
8924,3.7,N,60.0,17.0,282.0,0.163091125
484,4.0,S,78.0,102.4324119,362.0,0.017515166
566,4.1,S,66.0,27.61097293,229.0,0.122525964
366,6.3,N,42.0,64.0,414.0,2.66735302
573,4.1,S,66.0,91.32163458,223.0,0.011033022
559,4.4,S,88.0,192.4501332,901.0,0.006920074
377,4.6,S,64.0,79.30934685,366.0,0.155487964
8569,5.3,N,56.0,164.0,450.0,0.106382792
8457,4.2,S,69.0,103.0,827.0,0.026890005
450,3.9,S,81.0,37.5442648,663.0,0.048967912
242,4.2,N,40.0,107.109733,430.0,0.025844253
610,4.5,S,85.0,190.5826881,315.0,0.05107498
184,4.6,S,90.0,31.40910441,483.0,0.03807229
374,4.2,S,60.0,101.2264153,229.0,0.062174243
9154,5.0,S,81.0,19.0,815.0,0.492408767
258,4.2,N,33.0,51.76862102,337.0,0.038308993
718,4.1,N,55.0,139.6152736,558.0,0.011934052
505,4.2,R,90.0,70.87416966,348.0,0.018449581
469,4.7,S,63.0,79.52307223,363.0,0.052005535
145,5.0,N,41.0,69.27388944,248.0,0.244483398
370,4.0,N,43.0,82.4507614,1141.0,0.014435944
442,3.8,S,53.0,66.23594764,293.0,0.024034372
522,4.7,N,36.0,133.101189,986.0,0.013695463
250,4.0,N,43.0,116.7870315,469.0,0.015311119
736,4.0,N,55.0,66.9140323,695.0,0.018485798
614,4.4,N,63.0,144.9766492,369.0,0.017219014
108,4.1,N,69.0,27.58314617,304.0,0.274123093
679,5.2,S,71.0,114.7906144,384.0,0.089668037
470,4.0,S,69.0,124.4069533,271.0,0.02151804
172,4.6,S,72.0,33.17343592,460.0,0.087619265
351,5.0,N,29.0,174.6232963,131.0,0.088860343
665,5.6,S,76.0,134.5177967,731.0,0.118477124
8442,5.2,N,42.0,188.0,629.0,0.058572981
255,4.8,S,81.0,148.1348182,608.0,0.068304379
350,4.0,N,39.0,86.92081317,412.0,0.039868408
85,5.6,S,84.0,16.92335482,567.0,1.490231872
174,3.7,S,77.0,91.38207371,215.0,0.026718506
68,4.5,S,83.0,117.6225082,300.0,0.063307349
697,4.0,N,55.0,50.02334721,414.0,0.022046977
8796,4.4,S,67.0,151.0,420.0,0.047189028
407,3.9,S,79.0,155.0259875,629.0,0.0258432
711,4.0,N,55.0,59.82834905,468.0,0.029582438
455,4.8,N,52.0,62.18424972,290.0,0.40398058
9179,4.4,S,88.0,67.0,280.0,0.14164094
524,5.2,S,86.0,100.5880798,391.0,0.496922205
335,4.1,S,70.0,114.0957606,224.0,0.012199521
203,3.9,N,87.0,92.61650517,366.0,0.064998748
242,4.2,N,40.0,103.4892167,1182.0,0.023360542
103,4.8,N,42.0,40.48875179,336.0,0.654950837
667,4.5,S,85.0,52.73658396,450.0,0.191628662
395,4.2,N,35.0,136.1319307,301.0,0.059509223
720,4.1,N,55.0,52.29354233,414.0,0.051034215
459,4.0,N,73.0,80.33661344,894.0,0.010376358
8721,4.9,S,66.0,114.0,384.0,0.137917131
8496,4.5,N,60.0,151.0,372.0,0.009849654
384,3.9,S,74.0,52.53754406,558.0,0.014630009
661,4.4,S,73.0,68.66997721,860.0,0.020080368
529,4.5,S,81.0,80.56681067,223.0,0.023981338
703,4.0,N,55.0,64.77488529,745.0,0.062619078
234,5.1,N,45.0,94.90477067,695.0,0.079848054
9122,4.9,S,78.0,32.0,545.0,0.250035526
8766,5.3,S,61.0,95.0,579.0,0.072946928
265,4.8,S,83.0,104.9152176,369.0,0.104880077
706,4.1,N,55.0,25.01707847,369.0,0.08683493
626,4.5,S,70.0,90.01993662,468.0,0.047057867
495,4.4,S,54.0,117.0212222,561.0,0.040397772
601,5.0,N,30.0,197.2040672,410.0,0.039287861
534,4.4,N,70.0,20.79114152,183.0,1.814976733
650,4.0,N,55.0,126.1852041,377.0,0.021894428
538,5.9,N,34.0,138.2684476,248.0,0.575171159
715,4.9,N,55.0,140.8156122,558.0,0.016201498
512,4.1,N,52.0,35.21374801,344.0,0.048748741
281,3.6,S,86.0,82.12206115,301.0,0.01254901
167,3.7,S,38.0,46.45509384,483.0,0.019669267
396,4.2,N,55.0,8.915239579,747.0,0.153492499
9247,4.4,N,40.0,75.0,484.0,0.030042908
478,4.3,N,39.0,94.12815857,307.0,0.051788737
673,4.2,S,76.0,126.1826273,223.0,0.086337686
235,4.9,N,44.0,109.5763858,229.0,0.176530458
498,4.2,S,72.0,36.82496443,414.0,0.094595078
602,4.1,N,25.0,187.447944,229.0,0.021367504
172,4.6,S,72.0,64.06258728,720.0,0.12118399
639,4.7,N,50.0,87.18797359,221.0,0.105036083
422,4.0,S,55.0,146.103865,533.0,0.034639354
185,4.3,S,90.0,157.6621456,321.0,0.019824689
461,4.0,S,64.0,53.85173871,183.0,0.041464742
280,4.2,R,57.0,30.32911348,1747.0,0.131428781
8658,4.0,N,35.0,64.0,747.0,0.012680804
536,4.7,S,89.0,156.2330793,390.0,0.050422884
207,4.0,S,56.0,16.43810143,414.0,0.401732891
238,4.5,N,55.0,86.80747301,771.0,0.017848983
636,5.1,S,85.0,18.86111714,450.0,6.339323315
239,4.2,S,76.0,18.0710886,720.0,0.209200852
235,4.9,N,44.0,86.94464343,1141.0,0.276072519
551,5.7,S,60.0,135.0479651,279.0,2.995269426
36,5.7,S,71.0,172.2628455,662.0,0.199781408
567,5.6,S,59.0,193.401852,348.0,0.273933173
616,4.3,S,84.0,123.4845032,207.0,0.048212734
73,5.9,N,46.0,113.7042696,265.0,0.857714586
358,5.2,N,43.0,147.5426617,356.0,0.101106532
199,4.6,N,60.0,72.87872157,377.0,0.056980825
311,5.2,N,42.0,73.89137875,483.0,0.211090151
280,4.2,R,57.0,45.1527469,420.0,0.049212953
522,4.7,N,36.0,93.85428812,198.0,0.081833897
9140,4.9,N,39.0,38.0,390.0,0.320096068
256,4.2,S,85.0,74.87642623,709.0,0.01781567
473,4.8,N,61.0,55.37298841,206.0,0.081982926
646,4.7,S,77.0,58.37891033,860.0,0.025146612
464,3.8,S,87.0,85.68863109,721.0,0.019810284
503,4.0,N,50.0,115.5029387,523.0,0.015987411
8795,3.8,N,70.0,144.0,382.0,0.016631824
8825,4.3,S,70.0,151.0,312.0,0.084685741
617,4.9,N,53.0,91.5195585,561.0,0.062840301
624,4.2,S,82.0,135.6374163,343.0,0.028203197
300,4.5,R,57.0,51.00388172,293.0,0.063645363
725,4.6,S,81.0,64.82190946,529.0,0.013267121
301,4.0,N,37.0,59.38641332,219.0,0.083678722
643,4.7,S,80.0,67.39256091,470.0,0.169708691
612,4.7,S,69.0,90.610955,695.0,0.049316905
379,5.2,S,79.0,62.10585085,460.0,0.584475015
375,3.9,S,71.0,96.47042082,270.0,0.021262132
129,5.0,S,48.0,58.63824223,463.0,0.45134932
436,4.1,N,49.0,70.43310885,629.0,0.052204464
575,4.2,S,52.0,42.15012545,558.0,0.179341572
337,4.3,N,41.0,155.8990405,948.0,0.007753315
9135,4.2,S,82.0,116.0,350.0,0.012403097
8682,5.2,R,61.0,80.0,373.0,0.198335589
229,4.0,N,41.0,112.5463746,314.0,0.047615813
383,4.1,N,19.0,49.75844149,145.0,0.139249537
659,5.2,N,33.0,19.12470699,229.0,7.00392758
202,4.3,S,77.0,186.1634562,282.0,0.028959157
477,4.8,S,53.0,124.0525014,384.0,0.023443518
575,4.2,S,52.0,62.69000354,340.0,0.022759153
363,4.1,N,45.0,68.2616788,171.0,0.018668012
242,4.2,N,40.0,138.7460027,267.0,0.027428556
51,5.8,S,79.0,50.6284497,270.0,1.44996546
367,4.9,N,55.0,142.4970469,324.0,0.086534535
9239,4.5,R,80.0,107.0,555.0,0.0262345
460,4.1,N,81.0,158.2103048,317.0,0.020522944
728,4.1,N,55.0,79.03262278,196.0,0.198744924
8729,4.7,S,77.0,124.0,367.0,0.034783673
193,4.2,S,85.0,169.5630215,224.0,0.035694942
8827,4.3,S,71.0,43.0,731.0,0.063483635
736,4.0,N,55.0,32.5249676,1141.0,0.049420312
8607,5.2,N,43.0,161.0,986.0,0.017789022
337,4.3,N,41.0,165.8102635,466.0,0.021981904
650,4.0,N,55.0,83.78759666,233.0,0.034825716
464,3.8,S,87.0,36.54693086,652.0,0.03715036
520,5.0,N,52.0,144.3987425,299.0,0.09627389
458,4.3,N,43.0,74.34354862,301.0,0.025234825
672,4.0,S,90.0,65.53750222,450.0,0.039293793
281,3.6,S,86.0,78.49245878,567.0,0.011425588
8448,4.8,N,58.0,191.0,629.0,0.019301118
8744,4.0,S,63.0,70.0,397.0,0.018307056
388,4.6,N,55.0,168.9446322,414.0,0.009425383
393,4.1,N,37.0,68.71029915,696.0,0.009300509
440,4.6,S,66.0,35.59905996,196.0,0.251904116
699,4.1,N,55.0,38.38216334,307.0,0.068007253
438,5.0,N,38.0,75.84294908,337.0,0.059108993
505,4.2,R,90.0,68.04230888,570.0,0.01261659
561,4.2,S,76.0,149.5997991,315.0,0.01226535
73,5.9,N,46.0,85.85532533,412.0,1.436267452
362,4.3,N,55.0,193.0588078,396.0,0.014845167
629,4.1,S,59.0,169.7956018,317.0,0.035924706
382,4.1,S,83.0,74.50082287,1141.0,0.020236391
56,5.0,S,57.0,135.5383111,662.0,0.116948123
347,5.0,N,34.0,126.4454286,894.0,0.056869609
677,4.1,S,87.0,57.50437661,860.0,0.025650632
495,4.4,S,54.0,79.86184025,305.0,0.048438933
592,5.1,S,80.0,180.6118248,709.0,0.04100399
433,4.2,N,55.0,78.19348027,393.0,0.013349178
627,5.0,S,67.0,82.49413371,196.0,0.158247327
715,4.9,N,55.0,66.45898931,827.0,0.07365239
477,4.8,S,53.0,155.6133027,654.0,0.016652283
521,4.6,N,79.0,105.1161055,462.0,0.013652087
558,4.7,S,62.0,148.0483279,415.0,0.051774443
350,4.0,N,39.0,52.67132174,629.0,0.045828908
363,4.1,N,45.0,114.9714487,561.0,0.011580529
724,4.5,N,40.0,59.21076271,745.0,0.101724736
373,3.9,N,39.0,82.01801871,270.0,0.009144016
8920,4.1,R,52.0,107.0,253.0,0.036173371
252,3.8,S,80.0,36.74565121,549.0,0.024698994
569,4.1,S,54.0,43.97536281,229.0,0.048046414
354,5.0,R,38.0,168.7622352,329.0,0.043525726
180,4.1,S,81.0,28.5719455,306.0,0.054696352
133,4.4,R,67.0,74.1229948,469.0,0.071722442
513,4.2,S,66.0,180.7821319,894.0,0.005151443
538,5.9,N,34.0,57.22845482,367.0,1.738111952
377,4.6,S,64.0,145.1860605,369.0,0.048356524
9122,4.9,S,78.0,108.0,501.0,0.032996494
659,5.2,N,33.0,72.61966776,745.0,0.381728004
513,4.2,S,66.0,167.6804118,314.0,0.006904965
284,4.2,R,40.0,41.80289154,481.0,0.05059696
717,4.7,N,55.0,92.83208359,207.0,0.032979398
245,4.1,S,85.0,135.0136585,303.0,0.009416851
9097,4.3,R,26.0,120.0,501.0,0.016529521
409,3.9,N,58.0,60.55058392,696.0,0.012162731
563,4.2,S,74.0,89.91241721,375.0,0.028967524
22,7.1,S,65.0,96.45,297.0,1.124752621
337,4.3,N,41.0,97.28061444,732.0,0.020701914
9116,4.5,S,72.0,134.0,444.0,0.025322601
398,4.4,N,35.0,74.71266546,234.0,0.061228376
316,4.1,S,44.0,114.2247637,558.0,0.020375645
707,4.2,N,55.0,87.08415989,205.0,0.027926715
478,4.3,N,39.0,48.74072384,694.0,0.02678813
69,5.3,S,85.0,118.4596284,397.0,0.469950088
384,3.9,S,74.0,61.65968986,270.0,0.019175299
332,4.2,S,81.0,194.8884234,618.0,0.001924671
673,4.2,S,76.0,74.20308676,317.0,0.075103757
199,4.6,N,60.0,129.0205266,440.0,0.157495085
524,5.2,S,86.0,152.9346755,314.0,0.036178673
9242,6.3,N,53.0,154.0,494.0,0.381867103
460,4.1,N,81.0,198.1828368,500.0,0.006510953
8691,5.1,N,49.0,175.0,732.0,0.027679455
597,4.1,S,58.0,97.76237273,259.0,0.112982152
495,4.4,S,54.0,47.21562859,884.0,0.066058938
381,4.0,N,38.0,41.16615422,695.0,0.041598953
627,5.0,S,67.0,193.9745836,229.0,0.181250328
536,4.7,S,89.0,56.29657754,196.0,0.313316669
74,4.0,N,64.0,148.411796,229.0,0.096399787
584,4.1,S,88.0,15.07009542,1380.0,0.179423028
126,4.5,S,67.0,90.58000178,745.0,0.008410127
156,3.8,S,25.0,179.1915211,914.0,0.00487581
644,4.8,S,82.0,78.54294781,193.0,0.053551069
733,5.6,S,34.0,109.2484825,579.0,0.057380542
8458,4.4,N,50.0,97.0,226.0,0.089856847
184,4.6,S,90.0,119.5222511,444.0,0.014964025
46,5.3,N,45.0,192.7046947,270.0,0.160494999
421,4.8,N,42.0,62.92208712,580.0,0.195284937
639,4.7,N,50.0,127.1156229,618.0,0.154459697
495,4.4,S,54.0,87.3355596,303.0,0.053309357
643,4.7,S,80.0,97.22510339,424.0,0.323779869
601,5.0,N,30.0,110.7551325,415.0,0.242874365
262,4.0,N,58.0,140.1556205,226.0,0.013509921
9223,4.0,S,46.0,48.0,715.0,0.007481012
285,4.8,S,82.0,83.86014041,460.0,0.107318375
8852,5.4,N,40.0,87.0,460.0,0.251675673
493,4.0,N,65.0,96.08866374,330.0,0.059090848
460,4.1,N,81.0,53.91208759,286.0,0.188405803
475,4.1,N,40.0,54.47205217,233.0,0.032661564
9234,4.3,N,62.0,91.0,721.0,0.046888601
575,4.2,S,52.0,87.91706925,196.0,0.033146462
9221,4.5,S,83.0,70.0,543.0,0.105935789
351,5.0,N,29.0,195.4851968,460.0,0.027247899
8785,4.3,S,69.0,68.0,328.0,0.19717772
210,3.8,N,39.0,36.53131246,300.0,0.045792941
57,4.3,R,85.0,72.734161,366.0,0.080096553
382,4.1,S,83.0,142.765346,324.0,0.015320805
351,5.0,N,29.0,86.72592353,593.0,0.130069937
341,4.2,S,75.0,71.74768239,483.0,0.025548265
671,4.7,S,88.0,189.1146767,347.0,0.009938756
260,4.5,N,42.0,112.8045025,312.0,0.037039175
238,4.5,N,55.0,172.1663384,629.0,0.017767377
419,4.5,N,44.0,82.16427667,271.0,0.060313861
542,4.7,N,27.0,52.50406859,369.0,0.164179033
520,5.0,N,52.0,94.06001538,234.0,0.500721184
302,4.4,N,51.0,171.5454839,375.0,0.016307489
8861,4.8,S,79.0,125.0,368.0,0.023188139
322,4.6,N,51.0,170.5811465,330.0,0.039741522
241,3.9,N,69.0,62.90109906,346.0,0.021204874
362,4.3,N,55.0,79.32623068,336.0,0.078974921
361,4.7,N,36.0,59.19727404,286.0,0.134780993
522,4.7,N,36.0,91.88917548,234.0,0.131300754
149,3.9,S,89.0,20.30006099,403.0,0.323836142
559,4.4,S,88.0,172.4318688,382.0,0.029982291
504,4.9,S,60.0,174.3684908,629.0,0.198886918
410,4.7,N,29.0,58.83570582,1323.0,0.047525864
247,4.8,N,44.0,115.8100365,445.0,0.007711376
404,3.9,N,37.0,91.88713598,1080.0,0.005561871
234,5.1,N,45.0,67.202057,205.0,0.237833421
9233,4.4,R,50.0,87.0,440.0,0.029700197
417,3.7,S,84.0,85.08650339,309.0,0.025032834
464,3.8,S,87.0,142.3311353,346.0,0.021849076
291,4.0,S,63.0,66.83912174,361.0,0.024008321
554,4.0,S,62.0,105.5513569,555.0,0.005195215
439,5.3,N,34.0,43.84952167,393.0,0.341957073
695,4.7,N,41.0,71.00576367,145.0,0.35725385
626,4.5,S,70.0,49.92664724,300.0,0.104453465
493,4.0,N,65.0,164.999293,238.0,0.01320391
438,5.0,N,38.0,86.7970632,462.0,0.120781892
705,4.0,N,55.0,48.88676311,415.0,0.023033804
280,4.2,R,57.0,123.9583927,265.0,0.019257616
8501,5.3,S,86.0,136.0,307.0,0.050721495
8686,4.7,S,78.0,191.0,907.0,0.015271007
667,4.5,S,85.0,193.8811604,390.0,0.009672463
365,4.9,N,41.0,191.8293673,396.0,0.055547841
286,4.5,S,86.0,110.1518765,207.0,0.036190151
314,4.3,N,49.0,74.08954877,483.0,0.036674556
9239,4.5,R,80.0,137.0,340.0,0.058584774
103,4.8,N,42.0,140.3651686,370.0,0.184254069
8924,3.7,N,60.0,131.0,484.0,0.010112768
114,4.8,N,34.0,42.3216747,336.0,0.308631102
354,5.0,R,38.0,109.1805816,314.0,0.047450403
742,4.1,N,15.0,98.57767197,219.0,0.030603942
362,4.3,N,55.0,101.4338765,460.0,0.031150416
366,6.3,N,42.0,75.2,171.0,2.135982599
223,4.5,S,54.0,66.15054815,265.0,0.02659758
52,5.8,S,71.0,138.8868183,269.0,0.786801675
360,4.6,N,47.0,150.050063,462.0,0.01615205
493,4.0,N,65.0,100.6771076,293.0,0.057335991
459,4.0,N,73.0,44.49054673,278.0,0.02117263
8569,5.3,N,56.0,86.0,365.0,0.110831529
457,5.0,S,77.0,132.930983,735.0,0.142397215
105,5.1,N,49.0,64.81268454,561.0,0.108100274
9229,4.0,N,63.0,55.0,875.0,0.01935311
507,5.7,N,35.0,137.0147254,285.0,0.112026797
8872,4.3,S,78.0,102.0,367.0,0.017991277
8997,6.8,S,66.0,120.0,447.0,6.17257289
8813,4.3,S,79.0,125.0,426.0,0.019481252
399,4.6,N,42.0,106.0038786,271.0,0.047552621
315,4.2,S,38.0,68.72971319,444.0,0.068518167
518,4.3,N,74.0,88.60993872,599.0,0.015727155
358,5.2,N,43.0,171.3173156,304.0,0.103407119
203,3.9,N,87.0,178.9163701,375.0,0.004298037
255,4.8,S,81.0,34.91058219,214.0,0.3874347
639,4.7,N,50.0,98.69828524,377.0,0.06394185
659,5.2,N,33.0,108.9023199,301.0,0.418206069
636,5.1,S,85.0,141.7671149,469.0,0.044391259
261,3.9,N,66.0,93.60520035,555.0,0.035489351
416,5.3,N,38.0,154.0958049,599.0,0.03364858
390,4.2,N,55.0,74.7368531,393.0,0.008196646
644,4.8,S,82.0,164.8682328,459.0,0.016396136
399,4.6,N,42.0,75.48872737,894.0,0.114962262
579,4.5,S,81.0,199.4001278,280.0,0.004878593
571,4.0,S,62.0,110.0924573,324.0,0.018969421
469,4.7,S,63.0,110.3963753,271.0,0.048672852
9247,4.4,N,40.0,122.0,523.0,0.082041729
83,4.5,S,58.0,90.63527329,344.0,0.202302707
627,5.0,S,67.0,172.9279286,377.0,0.198032787
330,4.7,N,52.0,131.2548438,430.0,0.073293575
522,4.7,N,36.0,155.2366589,183.0,0.016329348
329,4.5,N,45.0,97.26586046,715.0,0.026877893
9182,4.4,S,78.0,95.0,376.0,0.029699669
157,4.0,S,87.0,39.05623538,330.0,0.042466419
624,4.2,S,82.0,185.8563149,229.0,0.025536655
388,4.6,N,55.0,54.16329863,630.0,0.048876713
181,6.9,S,85.0,40.65,483.0,10.17247072
636,5.1,S,85.0,65.52100079,481.0,0.089817381
210,3.8,N,39.0,21.46036016,348.0,0.094250081
199,4.6,N,60.0,122.9331869,366.0,0.02235776
457,5.0,S,77.0,138.0639293,714.0,0.154072246
478,4.3,N,39.0,17.67923034,219.0,0.549558999
8630,4.8,S,73.0,136.0,873.0,0.01468581
412,4.8,N,35.0,55.45253435,393.0,0.090298326
502,4.0,S,86.0,110.4767997,441.0,0.023412514
326,5.3,N,45.0,156.3726683,1141.0,0.034684087
684,7.0,N,43.0,102.23,747.0,1.452486748
259,4.2,S,89.0,196.39898,629.0,0.006292516
705,4.0,N,55.0,59.92117053,745.0,0.029882039
498,4.2,S,72.0,15.60576453,298.0,0.339369969
508,4.8,N,50.0,92.99489022,248.0,0.065193759
239,4.2,S,76.0,131.8049893,946.0,0.030815104
574,4.2,S,60.0,153.4660113,555.0,0.006992676
588,4.3,S,68.0,124.136963,416.0,0.02035503
650,4.0,N,55.0,81.87716632,688.0,0.019120028
627,5.0,S,67.0,175.5633197,694.0,0.008917129
601,5.0,N,30.0,185.0247683,314.0,0.043947464
443,4.1,N,45.0,62.07122163,344.0,0.046139691
667,4.5,S,85.0,95.15101603,579.0,0.071887694
8484,4.2,N,69.0,82.0,356.0,0.066924476
309,5.4,N,44.0,140.8239517,397.0,0.109956151
202,4.3,S,77.0,108.7498599,366.0,0.196643725
332,4.2,S,81.0,75.63268874,1380.0,0.002476978
522,4.7,N,36.0,43.82430156,344.0,0.263470943
559,4.4,S,88.0,79.90212695,444.0,0.027549359
497,4.2,S,74.0,91.91369829,329.0,0.007297704
549,4.4,S,86.0,11.82148902,348.0,0.590158234
8933,4.2,S,82.0,146.0,277.0,0.070867464
56,5.0,S,57.0,8.987006246,301.0,6.498757785
358,5.2,N,43.0,68.50489776,358.0,0.168761323
536,4.7,S,89.0,57.56615033,270.0,0.390138105
558,4.7,S,62.0,175.4112527,301.0,0.035623655
189,4.0,S,90.0,147.6244505,317.0,0.010641138
145,5.0,N,41.0,68.14175979,323.0,0.103063908
252,3.8,S,80.0,15.86185763,372.0,0.123559195
8464,4.5,S,87.0,97.0,393.0,0.097853685
9222,4.4,S,78.0,40.0,660.0,0.104211242
713,4.5,N,55.0,68.40741968,468.0,0.044753741
8674,5.2,N,39.0,154.0,449.0,0.106485563
199,4.6,N,60.0,124.3117467,715.0,0.06295884
8721,4.9,S,66.0,128.0,906.0,0.064677654
360,4.6,N,47.0,72.97476629,771.0,0.028190775
192,4.9,S,82.0,192.0364121,639.0,0.046021167
476,4.3,S,76.0,71.07706054,444.0,0.01323121
572,4.0,S,62.0,85.94176095,827.0,0.021827948
8691,5.1,N,49.0,123.0,875.0,0.159296145
733,5.6,S,34.0,177.4642132,356.0,0.127500236
601,5.0,N,30.0,146.7752925,403.0,0.183796631
9154,5.0,S,81.0,126.0,528.0,0.038258207
408,4.2,N,59.0,37.2128864,323.0,0.128675364
671,4.7,S,88.0,184.9485667,390.0,0.015559445
470,4.0,S,69.0,68.25135035,459.0,0.015567393
382,4.1,S,83.0,66.69474622,313.0,0.021838584
297,3.8,N,74.0,163.2787089,1024.0,0.001586579
291,4.0,S,63.0,45.68620028,340.0,0.014165172
422,4.0,S,55.0,167.5009611,233.0,0.028713928
422,4.0,S,55.0,79.30547454,315.0,0.044532616
364,4.2,N,53.0,65.04055069,459.0,0.024397313
678,4.5,S,82.0,165.6708299,372.0,0.011562649
624,4.2,S,82.0,124.5783016,304.0,0.035935055
8920,4.1,R,52.0,84.0,338.0,0.034084487
121,4.5,S,83.0,47.26939528,352.0,0.022103606
294,4.3,S,73.0,159.2951618,390.0,0.031171506
285,4.8,S,82.0,82.1073232,313.0,0.257503226
575,4.2,S,52.0,91.77063111,131.0,0.054936837
366,6.3,N,42.0,51.38,193.0,5.410516018
380,4.9,N,36.0,151.9602403,271.0,0.086758293
153,4.9,S,66.0,166.102085,330.0,0.192174228
362,4.3,N,55.0,192.948692,429.0,0.009176553
364,4.2,N,53.0,47.0339173,629.0,0.0605958
723,4.1,N,54.0,65.22059115,131.0,0.074590475
8915,6.1,S,77.0,91.0,445.0,1.265211459
319,4.6,N,50.0,144.3775175,340.0,0.013621737
223,4.5,S,54.0,40.48431047,1000.0,0.024371438
43,5.5,N,40.0,115.4166112,354.0,0.269682787
168,3.5,R,81.0,98.48242135,330.0,0.020314599
371,3.9,N,60.0,88.21912371,340.0,0.008744299
368,4.9,N,55.0,114.7359129,328.0,0.05948862
476,4.3,S,76.0,101.2654302,186.0,0.039167605
356,5.0,N,39.0,114.3897527,393.0,0.1536939
407,3.9,S,79.0,47.97931006,223.0,0.034660262
379,5.2,S,79.0,190.0168896,269.0,0.222806992
220,4.0,S,81.0,34.43944917,875.0,0.026592627
309,5.4,N,44.0,193.825521,629.0,0.089402544
145,5.0,N,41.0,21.88911498,1323.0,0.433084236
384,3.9,S,74.0,16.34828373,292.0,0.477828656
659,5.2,N,33.0,69.10826968,145.0,0.854674381
502,4.0,S,86.0,75.97532849,514.0,0.020305988
360,4.6,N,47.0,58.97816148,270.0,0.106621191
342,4.0,S,86.0,22.75235675,186.0,0.696864388
398,4.4,N,35.0,89.3268048,1080.0,0.0084418
